store_name,city_name,state_id,lat,lng
Biesterfield & Wellington,Elk Grove Village,IL,42.004,-88.007
Lake & Rohlwing,Addison,IL,41.948,-88.026
Target Streamwood 1950,Streamwood,IL,42.017,-88.201
Route 59 & Irving Park,Streamwood,IL,42.02,-88.202
Target Wood Dale 893,Wood Dale,IL,41.967,-87.993
Stearns & Route 59,Bartlett,IL,41.974,-88.207
Irving Park & Addison,Wood Dale,IL,41.965,-87.99
Army Trail & Route 59,Bartlett,IL,41.947,-88.207
North & Schmale,Carol Stream,IL,41.902,-88.102
Geneva & Main,Wheaton,IL,41.889,-88.108
North & Grace,Lombard,IL,41.906,-88.01
North & Route 59,West Chicago,IL,41.915,-88.21
Main & Crescent,Glen Ellyn,IL,41.877,-88.066
Target Villa Park 957,Villa Park,IL,41.907,-87.977
Main and Front,Wheaton,IL,41.865,-88.106
Mariano's Wheaton 513,Wheaton,IL,41.86,-88.103
Wheaton Danada,Wheaton,IL,41.831,-88.103
Roosevelt & Nicoll,Glen Ellyn,IL,41.859,-88.058
Target Wheaton 838,Wheaton,IL,41.859,-88.14
Butterfield & Route 53,Glen Ellyn,IL,41.83,-88.056
Marriott Naperville,Naperville,IL,41.803,-88.121
Doubletree Downers Grove Lobby,Downers Grove,IL,41.831,-88.035
Mariano's Lombard 543,Lombard,IL,41.859,-88.025
Lombard - Roosevelt & Lincoln,Lombard,IL,41.859,-88.02
Naper & Ogden,Naperville,IL,41.795,-88.122
Butterfield & Finley,Downers Grove,IL,41.834,-88.022
Lisle-Rte 53 & Maple,Lisle,IL,41.787,-88.073
Target Lombard 1024,Lombard,IL,41.845,-88.003
Target Warrenville 1903,Warrenville,IL,41.801,-88.169
Washington & Ogden,Naperville,IL,41.786,-88.144
Warrenville-Winfield & Diehl,Warrenville,IL,41.802,-88.174
Ogden and Prince,Downers Grove,IL,41.808,-88.014
Jewel Osco West Chicago 3338,West Chicago,IL,41.866,-88.203
Seven Bridges - Rt.53 & Woodri,Woodridge,IL,41.77,-88.07
"Downers Grove, Main & Warren",Downers Grove,IL,41.796,-88.011
Roosevelt & Ardmore,Villa Park,IL,41.861,-87.982
Naperville Downtown Cafe,Naperville,IL,41.773,-88.15
Target Woodridge 866,Woodridge,IL,41.771,-88.039
Ogden Ave & Williams,Downers Grove,IL,41.81,-87.986
Naperville-Rte 59 & McDowell,Naperville,IL,41.797,-88.204
Endeavor Health Edward Hosp,Naperville,IL,41.76,-88.151
Jewel-Osco Westmont 68,Westmont,IL,41.81,-87.975
Naper & Hobson Naperville,Naperville,IL,41.752,-88.115
Washington & Gartner,Naperville,IL,41.756,-88.143
Mariano's Naperville 537,Naperville,IL,41.75,-88.113
Ogden & River - Naperville,Naperville,IL,41.764,-88.185
Jewel-Osco Naperville 59,Naperville,IL,41.763,-88.188
North & Route 83,Elmhurst,IL,41.905,-87.967
Target Bolingbrook 867,Bolingbrook,IL,41.705,-88.122
Boughton & Aspen,Bolingbrook,IL,41.71,-88.071
Bolingbrook-Rte 53 & Remington,Bolingbrook,IL,41.688,-88.069
Macy's Bolingbrook 1st Floor,Bolingbrook,IL,41.72,-88.041
Bolingbrook-Boughton & Janes,Bolingbrook,IL,41.722,-88.04
Jewel Osco Woodridge 362,Woodridge,IL,41.749,-88.038
75th Street - Naperville,Naperville,IL,41.747,-88.162
Lemont & 75th,Woodridge,IL,41.75,-88.013
Jewel Osco Naperville 58,Naperville,IL,41.712,-88.203
Naperville-Rte 59 & 95th,Naperville,IL,41.711,-88.207
Naperville-Rte 59 & 75th,Naperville,IL,41.746,-88.201
Target Naperville 840,Naperville,IL,41.769,-88.2
Aurora-Ogden & Eola,Aurora,IL,41.737,-88.252
"Rose Plaza, Aurora",Aurora,IL,41.759,-88.245
Meijer Appleton 300,Appleton,WI,44.301,-88.418
County KK & Stoneybrook,Appleton,WI,44.244,-88.35
Target Appleton East 1248,Appleton East,WI,44.246,-88.357
Highway 441 & Calumet,Appleton,WI,44.244,-88.357
Northland & Richmond,Appleton,WI,44.287,-88.415
Hilton Appleton Paper Valley,Appleton,WI,44.262,-88.409
College & Bluemound,Grand Chute,WI,44.263,-88.457
West Wisconsin & West Greenvil,Appleton,WI,44.273,-88.471
Appleton & Midway,Menasha,WI,44.232,-88.425
Jewel-Osco Bensenville 3495,Bensenville,IL,41.933,-87.938
Metro Market Pabst Farms 388,Oconomowoc,WI,43.076,-88.469
Oconomowoc and North Summit,Oconomowoc,WI,43.074,-88.468
Highway 83 & Golf,Delafield,WI,43.054,-88.371
Target Delafield 864,Delafield,WI,43.051,-88.377
Wales - 83 & Summit,Wales,WI,43.012,-88.383
Woodstock Square-Van Buren &Jo,Woodstock,IL,42.314,-88.448
US-14 & Lake,Woodstock,IL,42.292,-88.422
Mariano's Crystal Lake 544,Crystal Lake,IL,42.225,-88.324
Randall and Ackman,Crystal Lake,IL,42.204,-88.336
Reed & Route 47,Huntley,IL,42.185,-88.421
Algonquin & Lakewood,Lake in the Hills,IL,42.176,-88.382
Randall & Acorn,Lake in the Hills,IL,42.181,-88.335
Target Algonquin S 1801,Algonquin,IL,42.166,-88.335
Route 47 & Regency,Huntley,IL,42.152,-88.434
Randall & Harnish,Algonquin,IL,42.162,-88.336
Jewel-Osco Huntley 3394,Huntley,IL,42.136,-88.429
Randall & Huntley,Carpentersville,IL,42.123,-88.337
Technology & Randall,Elgin,IL,42.092,-88.336
8th & Geneva,West Dundee,IL,42.1,-88.287
Randall & Royal,Elgin,IL,42.054,-88.339
Target Elgin 834,Elgin,IL,42.026,-88.341
Main & McLean,Elgin,IL,42.025,-88.313
Randall & Bowes,Elgin,IL,42.011,-88.335
Randall & McDonald,South Elgin,IL,41.986,-88.341
Target South Elgin 1896,South Elgin,IL,41.975,-88.342
Jewel-Osco Elburn 3347,Elburn,IL,41.901,-88.474
Randall & North,St Charles,IL,41.913,-88.337
Randall & Route 38,St Charles,IL,41.902,-88.342
North Ave & Kirk Rd,St Charles,IL,41.922,-88.267
Target St.  Charles 1323,St. Charles,IL,41.92,-88.265
Randall & Fargo,Geneva,IL,41.875,-88.34
State & 3rd,Geneva,IL,41.888,-88.308
Randall & McKee,Batavia,IL,41.854,-88.34
Target Batavia 839,Batavia,IL,41.852,-88.342
Jewel Osco Batavia 3219,Batavia,IL,41.848,-88.343
Orchard & Oak,North Aurora,IL,41.808,-88.372
Target North Aurora 2177,Aurora,IL,41.798,-88.365
Route 47 & Galena - Sugar Grov,Sugar Grove,IL,41.773,-88.442
Jewel-Osco Sugar Grove 3374,Sugar Grove,IL,41.773,-88.439
Orchard & Indian Trail,Aurora,IL,41.786,-88.376
Kirk & Butterfield,Aurora,IL,41.815,-88.28
N Lake & Indian Trail,Aurora,IL,41.781,-88.317
Chicago Premium Outlet,Aurora,IL,41.801,-88.273
Montgomery-Orchard & Rte 30,Montgomery,IL,41.719,-88.374
Eola & Aurora Rd,Aurora,IL,41.78,-88.24
Jewel-Osco Oswego 4138,Oswego,IL,41.718,-88.318
Target Yorkville 2378,Yorkville,IL,41.682,-88.472
Hill & US34,Montgomery,IL,41.719,-88.283
Oswego-Rte. 34 & Douglass,Oswego,IL,41.7,-88.315
I-65 & Mobile Hwy,Hope Hull,AL,32.27,-86.356
Trilogy Downtown Montgomery,Montgomery,AL,32.38,-86.31
Zelda Rd at Carter Hill Rd,Montgomery,AL,32.354,-86.264
SR 85 & Redstone Ave,Crestview,FL,30.734,-86.567
Ferdon Blvd & Hugo Ln,Crestview,FL,30.718,-86.569
E John Sims & Revell St,Niceville,FL,30.515,-86.458
Eglin AFB Exchange Food Court,Eglin Afb,FL,30.466,-86.53
Green Acres & Beal Pkwy,Fort Walton Beach,FL,30.457,-86.637
Beal Pkwy at Mary Esther,Fort Walton Beach,FL,30.43,-86.639
Eglin Pkwy & Walter Martin,Fort Walton Beach,FL,30.418,-86.608
Mary Esther Blvd & Hollywood,Mary Esther,FL,30.417,-86.654
BASE ACCESS Hurlburt Exchange,Hurlburt Field,FL,30.418,-86.682
Target Mary Esther 740,Mary Esther,FL,30.412,-86.719
Target Destin 2085,Destin,FL,30.389,-86.482
Hwy 98 & Mattie M Kelly Blvd,Destin,FL,30.387,-86.471
Destin Commons,Destin,FL,30.392,-86.424
Hwy 98 & Matthew Blvd,Destin,FL,30.389,-86.43
Silvers Sands Outlet Mall & Hw,Destin,FL,30.377,-86.349
US Hwy 98 & FL 87,Navarre,FL,30.402,-86.878
Hwy 98 & Grand Blvd,Miramar Beach,FL,30.378,-86.31
US-10 & US-31,Ludington,MI,43.956,-86.393
Meijer Fremont 310,Fremont,MI,43.47,-85.981
Target Muskegon 2327,Muskegon,MI,43.158,-86.209
"Muskegon, Sternberg & Harvey",Muskegon,MI,43.153,-86.204
"US-31 & Jackson Ave, Grand Hav",Grand Haven,MI,43.066,-86.22
Martin's St. Joseph 2321,St. Joseph,MI,42.079,-86.494
Pipestone & I-94,Benton Harbor,MI,42.081,-86.416
Red Arrow Hwy & I-94,Stevensville,MI,42.033,-86.515
Family Fare Dowagiac 1975,Dowagiac,MI,41.981,-86.125
Martin's Niles 2319,Niles,MI,41.821,-86.249
N. Whittaker St. & W. Merchant,New Buffalo,MI,41.795,-86.745
IN TPKE Wilbur Shaw Plaza West,Rolling Prairie,IN,41.707,-86.624
IN TPKE Knute Rockne Plaza Eas,Rolling Prairie,IN,41.706,-86.621
SR 933 & Cleveland,South Bend,IN,41.724,-86.251
Martin's South Bend 2308,South Bend,IN,41.67,-86.324
Western & Summit,South Bend,IN,41.672,-86.317
Univ. of Notre Dame Student Ce,Notre Dame,IN,41.702,-86.238
Hammes Bookstore on Eddy Stree,South Bend,IN,41.693,-86.235
Beacon Memorial Hosp. South Be,South Bend,IN,41.684,-86.251
Martin's South Bend 2310,South Bend,IN,41.701,-86.218
Ironwood & SR 23,South Bend,IN,41.7,-86.216
Martin's Granger 2325,Granger,IN,41.727,-86.175
SR 23 & Main St - Granger,Granger,IN,41.725,-86.176
DoubleTree South Bend,South Bend,IN,41.677,-86.25
Target Granger 1445,Granger,IN,41.718,-86.176
Douglas & Main,Mishawaka,IN,41.709,-86.181
Martin's Granger 2316,Granger,IN,41.752,-86.119
McKinley & Grape,Mishawaka,IN,41.681,-86.188
Martin's South Bend 2311,South Bend,IN,41.627,-86.237
Ireland & Miami,South Bend,IN,41.629,-86.23
Target Scottsdale 1902,South Bend,IN,41.627,-86.229
Pine Lake Ave & Newporte,La Porte,IN,41.615,-86.73
Bittersweet & Lincolnway,Mishawaka,IN,41.663,-86.109
Martin's Mishawaka 2312,Mishawaka,IN,41.665,-86.108
Michigan City-Franklin & Rte 2,Michigan City,IN,41.679,-86.894
US-30 & North Oak Rd,Plymouth,IN,41.362,-86.328
Martin's Plymouth 2322,Plymouth,IN,41.345,-86.298
US-31 & M-55,Manistee,MI,44.268,-86.299
Highway 431 and Red Barn Road,Guntersville,AL,34.301,-86.276
Food City Albertville 501,Albertville,AL,34.278,-86.204
S. Memorial & Redstone,Huntsville,AL,34.617,-86.567
Food City Owens Cross Rds 504,Owens Cross Roads,AL,34.647,-86.478
Hwy 431 & Wade Rd,Owens Cross Roads,AL,34.657,-86.481
Memorial Pkwy & Cameron Rd SW,Huntsville,AL,34.649,-86.567
Target Huntsville 1367,Huntsville,AL,34.673,-86.543
Airport Rd & Chateau Dr,Huntsville,AL,34.691,-86.575
Redstone Arsenal Gate 9,Redstone Arsenal,AL,34.697,-86.633
Women's & Children's Hospital,Huntsville,AL,34.721,-86.575
Huntsville Hospital Cafeteria,Huntsville,AL,34.721,-86.581
Governors & Turner,Huntsville,AL,34.72,-86.584
Food City Huntsville 506,Huntsville,AL,34.72,-86.615
Constellation & Clinton Ave,Huntsville,AL,34.726,-86.596
Trilogy Hotel on Monroe St.,Huntsville,AL,34.731,-86.586
Hwy 69 & Olive Street - Cullma,Cullman,AL,34.152,-86.844
I-65 & AL 157,Cullman,AL,34.206,-86.866
I-59 & Gilbert Ferry Rd,Attalla,AL,33.997,-86.098
AL Petro Gadsden I-59,Gadsden,AL,33.996,-86.083
I-59 & Chalkville Rd,Trussville,AL,33.64,-86.621
Hwy 411 & Blueridge Dr.,Moody,AL,33.575,-86.517
Target Birmingham 1773,Birmingham,AL,33.605,-86.637
I-20 & US Hwy 231,Pell City,AL,33.604,-86.281
I-459 & Hwy 11,Trussville,AL,33.597,-86.646
Grants Mill Rd & Old Leeds Rd,Irondale,AL,33.536,-86.675
Magnolia City Place,Gardendale,AL,33.651,-86.824
BHM Concourse A Gate 5,Birmingham,AL,33.563,-86.751
BHM Concourse C Gate 1,Birmingham,AL,33.561,-86.753
Target Fultondale 2355,Fultondale,AL,33.606,-86.806
Montclair & Elder,Birmingham,AL,33.527,-86.719
Greystone/Hwy 280 & 119,Hoover,AL,33.419,-86.67
Cahaba Heights & Dolly Ridge R,Vestavia Hills,AL,33.456,-86.736
Inverness/Hwy 280 & Inverness,Hoover,AL,33.422,-86.699
Montevallo & Culver,Mountain Brook,AL,33.485,-86.773
Target Birmingham 1772,Birmingham,AL,33.426,-86.712
20th Street and 3rd Ave.,Birmingham,AL,33.51,-86.803
UAB Hospital,Birmingham,AL,33.507,-86.803
Target Homewood 2796,Homewood,AL,33.468,-86.775
UAB Hill Student Center,Birmingham,AL,33.501,-86.807
UAB Mervyn Sterne Library,Birmingham,AL,33.498,-86.807
Montgomery Hwy & Canyon Dr,Vestavia Hills,AL,33.446,-86.791
Valleydale Rd & Caldwell Mill,Hoover,AL,33.383,-86.74
Montgomery Hwy & Braddock,Birmingham,AL,33.404,-86.807
Lakeshore and Wildwood,Birmingham,AL,33.445,-86.827
Hwy 150 & I-459 FLY,Birmingham,AL,33.372,-86.812
Target Hoover WEST 2503,Birmingham,AL,33.402,-86.832
Cahaba Valley Road,Pelham,AL,33.332,-86.789
Hwy 11 and Avenue W,Birmingham,AL,33.498,-86.874
The Crossings of Hoover,Hoover,AL,33.356,-86.855
Highway 280 and MCS Boulevard,Sylacauga,AL,33.173,-86.283
I-65 & US HWY 31,Alabaster,AL,33.224,-86.802
Target Alabaster 2276,Alabaster,AL,33.224,-86.804
Hwy 119 & Kent Dairy,Alabaster,AL,33.215,-86.826
I-65 & 7th Street S,Clanton,AL,32.802,-86.584
Fairview Ave & I-65,Prattville,AL,32.484,-86.416
Target Prattville 2274,Prattville,AL,32.474,-86.426
Cobbs Ford Road,Prattville,AL,32.459,-86.391
Wind Creek Wetumpka,Wetumpka,AL,32.525,-86.21
Atlanta Hwy & Hunter Lane,Montgomery,AL,32.382,-86.241
1601 East Blvd,Montgomery,AL,32.355,-86.217
I-85 & Taylor Rd,Montgomery,AL,32.358,-86.17
Taylor & Vaughn,Montgomery,AL,32.338,-86.182
Target Montgomery 1825,Montgomery,AL,32.361,-86.163
Chantilly & Ryan Rd,Montgomery,AL,32.356,-86.131
Kroger Bowling Green 585,Bowling Green,KY,36.944,-86.425
Hwy 231 - Bowling Green,Bowling Green,KY,36.947,-86.423
Campbell & Hwy 31,Bowling Green,KY,36.963,-86.466
Western Kentucky Univ. Downing,Bowling Green,KY,36.985,-86.457
Kroger White House 545,White House,TN,36.47,-86.666
Kroger Bowling Green 535,Bowling Green,KY,36.997,-86.425
Hennessy & Corvette Dr,Bowling Green,KY,37.008,-86.376
Nashville Pike & Hwy 109 Bypas,Gallatin,TN,36.379,-86.467
Kroger Gallatin 569,Gallatin,TN,36.346,-86.525
Big Station Camp Blvd,Gallatin,TN,36.342,-86.532
Hendersonville Indian Lake,Hendersonville,TN,36.33,-86.594
Glenbrook,Hendersonville,TN,36.333,-86.62
Target Hendersonville 1511,Hendersonville,TN,36.334,-86.626
E. Main & Maple Drive,Hendersonville,TN,36.31,-86.599
Kroger Hendersonville 619,Hendersonville,TN,36.308,-86.601
201 W. Main,Hendersonville,TN,36.305,-86.618
Kroger Goodlettsville 541,Goodlettsville,TN,36.326,-86.699
Long Hollow Pike & I-65,Goodlettsville,TN,36.324,-86.707
Gallatin Pike at Conference Dr,Madison,TN,36.304,-86.691
Cude Lane & Gallatin Rd,Madison,TN,36.3,-86.696
Kroger Springfield 575,Springfield,TN,36.488,-86.863
Mt Juliet - Lebanon Rd,Mt. Juliet,TN,36.231,-86.515
Tom Austin and Mooreland,Springfield,TN,36.49,-86.88
W Main & Winwood,Lebanon,TN,36.218,-86.337
Andrew Jackson Pkwy @ Lebanon,Hermitage,TN,36.214,-86.598
Kroger Lebanon 557,Lebanon,TN,36.215,-86.331
Target Mt. Juliet 2126,Mt. Juliet,TN,36.169,-86.508
Old Hickory & Chandler,Hermitage,TN,36.194,-86.617
Kroger Mount Juliet 578,Mt Juliet,TN,36.165,-86.512
Mt Juliet Providence Commons,Mt. Juliet,TN,36.163,-86.514
South Cumberland Street,Lebanon,TN,36.194,-86.295
Lebanon Pike and Jackson Downs,Nashville,TN,36.184,-86.638
TriStar Skyline Medical Center,Nashville,TN,36.245,-86.75
Gallatin and Sharpe,Nashville,TN,36.189,-86.746
Kroger Nashville 880,Nashville,TN,36.184,-86.747
BNA North A/B Rotunda,Nashville,TN,36.132,-86.67
Metrocenter & Dominican,Nashville,TN,36.188,-86.798
DoubleTree Nashville Downtown,Nashville,TN,36.165,-86.781
Courtyard Nashville Downtown,Nashville,TN,36.164,-86.778
Kroger Nashville 502,Nashville,TN,36.176,-86.794
Margaritaville Hotel,Nashville,TN,36.156,-86.776
Nashboro & Murfreesboro Pk,Nashville,TN,36.086,-86.647
Bell Rd & Hickory Hollow,Antioch,TN,36.046,-86.655
Cummins Station Nashville,Nashville,TN,36.156,-86.783
Nashville Yards,Nashville,TN,36.161,-86.786
Vanderbilt,Nashville,TN,36.147,-86.799
Charlotte Pike & 22nd,Nashville,TN,36.157,-86.807
Nolensville and Old Hickory,Nashville,TN,36.047,-86.714
I-24 & Sam Ridley Pkwy,Smyrna,TN,35.979,-86.563
TriStar Centennial,Nashville,TN,36.153,-86.81
Target Smyrna S 2360,Smyrna,TN,35.979,-86.571
2525 West End,Nashville,TN,36.146,-86.809
West End Ave & 30th Ave So,Nashville,TN,36.144,-86.814
Tennessee State Univ Student C,Nashville,TN,36.167,-86.829
Lipscomb University Student Ce,Nashville,TN,36.106,-86.798
Nipper's Corner,Nashville,TN,36.042,-86.746
Hillsboro Pike & Graybar Ln,Nashville,TN,36.11,-86.811
The Mall at Green Hills,Nashville,TN,36.108,-86.815
Lee Victory & Almaville - Smyr,Smyrna,TN,35.94,-86.528
Nolensville & Concord,Brentwood,TN,35.999,-86.692
Fortress and John Rice,Murfreesboro,TN,35.865,-86.463
Murfreesboro - The Avenue,Murfreesboro,TN,35.862,-86.444
Target Brentwood 1983,Brentwood,TN,36.043,-86.779
Murfreesboro Memorial,Murfreesboro,TN,35.866,-86.389
Kroger Murfreesboro 564,Murfreesboro,TN,35.873,-86.353
Kroger Brentwood 596,Nashville,TN,36.032,-86.788
Hwy 96  and Cason Ln,Murfreesboro,TN,35.846,-86.44
Kroger Murfreesboro 565,Murfreesboro,TN,35.845,-86.492
Old Fort & Mall Circle,Murfreesboro,TN,35.847,-86.423
Kroger Murfreesboro 532,Murfreesboro,TN,35.843,-86.442
Target Murfreesboro 1126,Murfreesboro,TN,35.844,-86.426
MTSU Walker Library,Murfreesboro,TN,35.847,-86.364
Rutherford & Hwy 70,Murfreesboro,TN,35.832,-86.352
Hwy 231 & Innsbrooke,Murfreesboro,TN,35.791,-86.4
Pickup - Franklin Rd,Brentwood,TN,36.03,-86.791
Carothers & Bakers Bridge,Franklin,TN,35.96,-86.803
Maryland Farms,Brentwood,TN,36.037,-86.801
Target Franklin 0695,Franklin,TN,35.966,-86.813
Coolsprings Galleria,Franklin,TN,35.956,-86.814
Carothers and Liberty,Franklin,TN,35.926,-86.816
Thoroughbred Village,Franklin,TN,35.948,-86.822
S Royal Oaks & Riverside Dr,Franklin,TN,35.914,-86.829
Kroger Franklin 592,Franklin,TN,35.917,-86.832
Hill Center Green Hills,Nashville,TN,36.104,-86.818
Five Points,Franklin,TN,35.924,-86.871
Target Franklin 1963,Franklin,TN,35.893,-86.881
N Main & Madison St,Shelbyville,TN,35.492,-86.459
Hillsboro and Del Rio,Franklin,TN,35.933,-86.878
Kroger Spring Hill 594,Spring Hill,TN,35.741,-86.892
N Jackson & Jackson Circle,Tullahoma,TN,35.378,-86.227
I-24 & Hillsboro Hwy,Manchester,TN,35.457,-86.049
Hwy 431 & Charity Ln,Hazel Green,AL,34.944,-86.572
Food City Winchester 690,Winchester,TN,35.175,-86.075
N Memorial & Countess,Meridianville,AL,34.831,-86.571
Winchester and Homer Nance,Huntsville,AL,34.818,-86.493
Food City Huntsville 507,Huntsville,AL,34.823,-86.571
Food City Huntsville 505,Huntsville,AL,34.772,-86.537
N Memorial Pkwy & University D,Huntsville,AL,34.742,-86.601
US 72 & Mid City Dr,Huntsville,AL,34.74,-86.666
Village Of Providence,Huntsville,AL,34.754,-86.693
Target Huntsville 1346,Huntsville,AL,34.741,-86.682
Kroger Huntsville 677,Huntsville,AL,34.757,-86.712
Bridge Street,Huntsville,AL,34.716,-86.674
Hwy 72 & Hughes,Madison,AL,34.754,-86.74
Target Madison 2816,Madison,AL,34.749,-86.756
Clift Farms,Madison,AL,34.75,-86.764
Kroger Madison 606,Madison,AL,34.745,-86.785
Kroger Madison 605,Madison,AL,34.708,-86.749
Town Madison,Madison,AL,34.684,-86.717
565 & Wall Triana,Madison,AL,34.671,-86.75
HSV Gate 8,Huntsville,AL,34.646,-86.775
John T. Reid Pkwy. & County Pa,Scottsboro,AL,34.649,-86.03
Kroger Bloomington 928,Bloomington,IN,39.154,-86.496
Walnut & Miller,Bloomington,IN,39.145,-86.532
Target Bloomington 1878,Bloomington,IN,39.162,-86.495
3rd St & 46 Bypass,Bloomington,IN,39.166,-86.499
Indiana Univ. - Read Hall,Bloomington,IN,39.166,-86.515
SR-37 & SR-45,Bloomington,IN,39.146,-86.577
Indiana Ave,Bloomington,IN,39.166,-86.527
IU Campus  Memorial Union,Bloomington,IN,39.168,-86.524
IU Campus  McNutt Quad,Bloomington,IN,39.176,-86.52
Kroger Bloomington 960,Bloomington,IN,39.163,-86.58
Jacobs Dr.,Bloomington,IN,39.168,-86.573
16th & Clinic,Bedford,IN,38.861,-86.515
SR-46 & Cypress,Bloomington,IN,39.214,-86.59
I-64 & SR 135,Corydon,IN,38.236,-86.129
Kroger Rochester 427,Rochester,IN,41.052,-86.221
Rochester Crossing & Main Stre,Rochester,IN,41.049,-86.218
Martin's Logansport 2318,Logansport,IN,40.759,-86.323
Kroger Monticello 138,Monticello,IN,40.757,-86.767
Kokomo - Reed & Markland,Kokomo,IN,40.471,-86.109
US 31 & Alto,Kokomo,IN,40.441,-86.126
I-65 & SR-43,West Lafayette,IN,40.501,-86.868
SR 26 & I 65,Lafayette,IN,40.418,-86.816
26 & Creasy,Lafayette,IN,40.415,-86.839
Target Lafayette 1762,Lafayette,IN,40.418,-86.853
US 52 & SR 38,Lafayette,IN,40.401,-86.858
Lafayette - Veterans Pkwy & Co,Lafayette,IN,40.368,-86.864
State & Brown - West Lafayette,West Lafayette,IN,40.422,-86.903
Sagamore & Salisbury,West Lafayette,IN,40.453,-86.915
Purdue Univ. Northwestern Aven,West Lafayette,IN,40.429,-86.912
Purdue University Memorial Uni,West Lafayette,IN,40.425,-86.912
Pay Less Lafayette 824,West Lafayette,IN,40.455,-86.918
Purdue Univ. Third Street Suit,West Lafayette,IN,40.428,-86.92
Sachem Blvd & Cumberland Ave,West Lafayette,IN,40.462,-86.936
I 65 & SR 39,Lebanon,IN,40.035,-86.47
I-65 & SR-334,Whitestown,IN,39.949,-86.351
Michigan & Holliday Farms,Zionsville,IN,39.989,-86.261
SR 334 & Ford,Zionsville,IN,39.951,-86.276
US-31 & 191st St,Westfield,IN,40.065,-86.133
146th & Ditch,Westfield,IN,40.0,-86.186
Market District Westfield 6552,Westfield,IN,40.044,-86.145
SR 32 & Oak Ridge - Westfield,Westfield,IN,40.042,-86.145
161 & Spring Mill,Westfield,IN,40.021,-86.163
Kroger Westfield 970,Westfield,IN,40.022,-86.161
Kroger Zionsville 332,Zionsville,IN,39.943,-86.236
Michigan Rd & Northwestern,Carmel,IN,39.938,-86.236
Target Carmel 1366,Carmel,IN,39.936,-86.233
Kroger Westfield 983,Westfield,IN,40.041,-86.106
Target Carmel 1063,Carmel,IN,40.009,-86.129
Main St & US-31 - Carmel,Carmel,IN,39.978,-86.155
86th & Zionsville,Indianapolis,IN,39.911,-86.262
Village Park Plaza,Carmel,IN,40.002,-86.124
Meijer Carmel 130,Carmel,IN,39.973,-86.152
92nd & Michigan,Indianapolis,IN,39.921,-86.226
116th and Spring Mill - Carmel,Carmel,IN,39.954,-86.164
I-74 & SR-267,Brownsburg,IN,39.862,-86.393
Market District Carmel 6550,Carmel,IN,39.952,-86.164
SR 267 & Northfield,Brownsburg,IN,39.858,-86.392
Kroger Brownsburg 215,Brownsburg,IN,39.855,-86.391
SR 32 & Little Chicago,Noblesville,IN,40.044,-86.064
W 71st and Intech Blvd,Indianapolis,IN,39.881,-86.272
Kroger Carmel 959,Carmel,IN,39.963,-86.126
